location,Year,Month,Tmax,Tmin,RH,Wind Speed,Rainfall
Paro,2000,1,9.5,-0.4,65,0.26,0
Paro,2000,2,10.6,2,65,0.52,0
Paro,2000,3,14.5,4,69,0.52,11
Paro,2000,4,19.6,8.7,77,0.42,23.4
Paro,2000,5,22.5,10.2,77,0.24,98.4
Paro,2000,6,24.8,15.2,69,0.33,43
Paro,2000,7,23.5,19.7,81,0.13,108.5
Paro,2000,8,23.6,19.2,76,0.51,84.3
Paro,2000,9,23.3,16.5,72,0.15,74.8
Paro,2000,10,22.8,12,58,0.17,0
Paro,2000,11,19,8.2,67,0.24,0
Paro,2000,12,15.3,3.4,70,0.21,0
Paro,2001,1,14.3,5,69,0.32,0
Paro,2001,2,15.8,5.5,63,0.38,0
Paro,2001,3,17,6.8,57,0.38,0
Paro,2001,4,19.7,10.7,60,0.37,0
Paro,2001,5,21.7,15.8,64,0.36,68.2
Paro,2001,6,25.2,19,69,0.42,0
Paro,2001,7,25.7,19.8,75,0.29,117.4
Paro,2001,8,25.1,20.2,77,0.23,85.7
Paro,2001,9,21.4,18.2,77,0.11,90.2
Paro,2001,10,20.6,13,68,0.2,57.8
Paro,2001,11,10.5,7.2,63,0.2,0
Paro,2001,12,14.1,4.1,70,0.27,0
Paro,2002,1,14.3,4.4,65,0.18,0
Paro,2002,2,16.1,5,61,0.41,0
Paro,2002,3,17.3,8,60,0.5,0
Paro,2002,4,19.3,11.7,66,0.52,37.6
Paro,2002,5,22,13.5,68,0.3,28.6
Paro,2002,6,23.8,18.3,69,0.22,95.8
Paro,2002,7,24.2,20.1,79,0.32,113.4
Paro,2002,8,23.7,19.2,76,0.22,87
Paro,2002,9,21.6,16.8,78,0.11,36
Paro,2002,10,20.8,13,67,0.22,17.6
Paro,2002,11,14.9,7.6,61,0.14,0
Paro,2002,12,14.5,5,68,0.66,0
Paro,2003,1,14.5,2.2,68,0.22,12
Paro,2003,2,11.6,4.1,74,0.34,52.1
Paro,2003,3,17,7.5,59,0.31,2
Paro,2003,4,20,11.1,62,0.29,20.2
Paro,2003,5,22.3,13.7,61,0.23,58
Paro,2003,6,23.6,17.2,73,0.15,104.6
Paro,2003,7,23.8,19.2,78,0.12,147.1
Paro,2003,8,26.1,20.4,75,0.56,76
Paro,2003,9,24,18.1,78,0.35,104.4
Paro,2003,10,21.9,13.2,67,0.1,81
Paro,2003,11,17.1,9,67,0.1,0
Paro,2003,12,12.7,4.7,65,0.31,0
Paro,2004,1,14.1,4.4,65,0.13,0
Paro,2004,2,14.3,3.3,67,0.28,42
Paro,2004,3,19.5,9.8,72,0.3,14.9
Paro,2004,4,20,12.2,69,0.2,23.3
Paro,2004,5,21.3,15,77,0.3,70.1
Paro,2004,6,24.4,18.2,73,0.46,59.4
Paro,2004,7,27.9,19.6,80,1.03,87.3
Paro,2004,8,26.1,19.2,76,0.81,103.6
Paro,2004,9,24.4,18.5,74,0.76,68.1
Paro,2004,10,14.5,11.7,71,1,58.7
Paro,2004,11,9.6,7.3,62,0.87,0
Paro,2004,12,10.6,2.4,68,0.69,0
Paro,2005,1,11.9,-0.1,76,0.74,40.1
Paro,2005,2,13.7,3,70,1.19,5.9
Paro,2005,3,16.1,7.3,73,1.52,24.8
Paro,2005,4,17.6,7.9,74,1.24,32.8
Paro,2005,5,19.9,12.7,78,1.34,25.5
Paro,2005,6,23.3,15.9,68,1.08,55
Paro,2005,7,22.8,16.6,81,0.85,98
Paro,2005,8,24.5,16.6,77,0.68,124.4
Paro,2005,9,25.7,13.4,74,0.79,99.2
Paro,2005,10,19.1,10.5,75,0.65,156.4
Paro,2005,11,17.7,4.8,63,0.75,0
Paro,2005,12,17.1,-1.6,59,0.64,0
Paro,2006,1,17.7,-2.5,61,0.79,0
Paro,2006,2,18.4,2.3,63,1.11,7.6
Paro,2006,3,18.1,2,62,1.22,29.7
Paro,2006,4,20.5,5.2,61,1.15,55.5
Paro,2006,5,23.6,11.1,64,1.08,28.5
Paro,2006,6,25.1,13.1,68,1.06,30.9
Paro,2006,7,27.3,14.5,75,1,114.8
Paro,2006,8,26.6,13.6,72,0.87,115
Paro,2006,9,23.7,12.2,78,0.71,97.6
Paro,2006,10,21.1,6.6,71,0.83,29.5
Paro,2006,11,17.2,2.9,73,0.73,27.3
Paro,2006,12,15.7,-0.1,70,0.69,2.1
Paro,2007,1,14.9,-2.5,68,0.85,0
Paro,2007,2,13.7,0.2,70,0.86,48.7
Paro,2007,3,18.6,2.4,60,1.25,16.5
Paro,2007,4,22.7,6.5,60,1.2,14.7
Paro,2007,5,25.5,10.5,61,1.19,32.2
Paro,2007,6,26.1,13.1,65,1.07,50
Paro,2007,7,25.6,14.2,77,0.85,115.5
Paro,2007,8,26.5,13.8,76,0.88,60.2
Paro,2007,9,23.3,12.5,80,0.59,111.4
Paro,2007,10,21.7,8.4,71,0.92,5.6
Paro,2007,11,18.5,2,67,0.79,0
Paro,2007,12,16,-0.6,59,0.74,0
Paro,2008,1,14.7,-3.4,63,1.06,31.2
Paro,2008,2,11.7,-3.2,54,1.18,0
Paro,2008,3,19.2,3.3,63,1.23,29.98
Paro,2008,4,21.4,6.2,68,1.3,29.4
Paro,2008,5,23.3,8.8,59,1.27,69
Paro,2008,6,24.9,13.1,73,0.84,121.2
Paro,2008,7,25.7,13.8,81,0.75,160.8
Paro,2008,8,24.4,14,87,0.65,146.68
Paro,2008,9,23.4,12.9,82,0.71,55.2
Paro,2008,10,22.5,6.3,71,0.65,38.5
Paro,2008,11,20.4,0.8,64,0.69,0
Paro,2008,12,17.7,0.1,70,0.61,0
Paro,2009,1,17.5,-1.3,73,0.74,0
Paro,2009,2,19.9,1.5,68,1.01,23.2
Paro,2009,3,20.5,3.7,68,1.36,17.2
Paro,2009,4,24.4,8.8,65,1.18,22.4
Paro,2009,5,23.2,9.5,66,1.04,146.4
Paro,2009,6,25,12.9,72,4.47,29.1
Paro,2009,7,27,14.6,78,0.93,48
Paro,2009,8,25.1,14.4,83,0.71,131.6
Paro,2009,9,24.3,13.7,85,0.66,52
Paro,2009,10,21.8,7.3,76,0.77,138.2
Paro,2009,11,18.8,1.5,73,0.69,1
Paro,2009,12,15.2,-0.1,71,0.67,0
Paro,2010,1,15.16129032,0.3225806452,70.80645161,0.6612903226,0
Paro,2010,2,14.30952381,-1.595238095,70.20833333,1.015909091,0.4
Paro,2010,3,20.03225806,4.596774194,73.64516129,1.183870968,19
Paro,2010,4,22.55,8.2,70.56666667,1.236666667,23.8
Paro,2010,5,22.90322581,10.64516129,75.48387097,1.090322581,69.1
Paro,2010,6,24.7,13.4,78.8,1.066666667,138.5
Paro,2010,7,24.675,15.05,88.93548387,0.6096774194,106
Paro,2010,8,25.09677419,14.87096774,83.41935484,0.6580645161,99.2
Paro,2010,9,23.96666667,13.48333333,80.46666667,0.63,54.9
Paro,2010,10,20.37096774,9.080645161,80.64516129,0.6387096774,49.1
Paro,2010,11,16.6,4.983333333,86.93333333,0.6,0.6
Paro,2010,12,15.38709677,-3.129032258,78.61290323,0.6774193548,6.4
Paro,2011,1,11.32258065,-4.112903226,85.48387097,0.7906451613,0
Paro,2011,2,14.23214286,-0.2678571429,79.71428571,0.9375,33.2
Paro,2011,3,17.29032258,2.838709677,71,1.141612903,6.8
Paro,2011,4,20.18333333,5.5,67.53333333,1.175,13.2
Paro,2011,5,22.80645161,10.24193548,75.03225806,1.027096774,18.6
Paro,2011,6,24.48333333,13.9,77.33333333,0.9603333333,80.6
Paro,2011,7,23.24193548,14.4516129,87.83870968,0.6970967742,89.4
Paro,2011,8,23.80645161,13.85483871,89.38709677,0.7638709677,144.2
Paro,2011,9,22.83333333,13.33333333,87.1,0.586,137.5
Paro,2011,10,20.4516129,9.016129032,86.48387097,0.7158064516,20
Paro,2011,11,15.93333333,2.833333333,94.1,0.4843333333,1
Paro,2011,12,13.77419355,0.09677419355,98.38709677,0.5461290323,0
Paro,2012,1,9.741935484,-5.338709677,86.16129032,0.7258064516,14.2
Paro,2012,2,14.96551724,-1.844827586,95.86206897,0.9827586207,15.6
Paro,2012,3,16.27419355,2,96.32258065,1.148387097,9.8
Paro,2012,4,19.63333333,5.966666667,93.6,1.136666667,43.6
Paro,2012,5,22.98333333,8.666666667,88.8,1.296666667,16.2
Paro,2012,6,24.78333333,13.76666667,80.83333333,1.103333333,46.2
Paro,2012,7,23.64193548,14.35483871,72.48387097,0.8387096774,134.8
Paro,2012,8,25.01612903,14.29032258,69.35483871,0.8612903226,122.8
Paro,2012,9,22.93333333,13.25,71.63333333,0.7866666667,87
Paro,2012,10,20.08064516,5.483870968,59.96774194,0.835483871,17.4
Paro,2012,11,17.41666667,-0.3833333333,55.83333333,0.7533333333,0
Paro,2012,12,14.90322581,-3.435483871,65.83870968,0.5516129032,0
Paro,2013,1,12.53225806,-4.387096774,67.96774194,0.7483870968,13.8
Paro,2013,2,14.98214286,-1.285714286,74.71428571,0.7785714286,42.8
Paro,2013,3,18.58064516,2.970967742,57.96774194,1.129032258,23.2
Paro,2013,4,18.65,6.233333333,60.66666667,1.156666667,37.1
Paro,2013,5,22.62258065,9.890322581,56.48387097,1.203225806,81.9
Paro,2013,6,24.1,13.73333333,66.4,0.88,46
Paro,2013,7,25.4,14.35,68.36666667,0.8233333333,47.5
Paro,2013,8,24.5,13.5483871,71.38709677,0.7967741935,99.4
Paro,2013,9,23.5862069,12.70689655,68.31034483,0.7620689655,57.6
Paro,2013,10,20.11290323,8.161290323,67.70967742,0.7290322581,43.6
Paro,2013,11,17.33333333,0.5166666667,62.96666667,0.71,0
Paro,2013,12,13.5483871,-2.080645161,69.22580645,0.7032258065,0
Paro,2014,1,14.53225806,-4.419354839,69.12903226,0.6516129032,0
Paro,2014,2,14.60714286,-2.428571429,62.89285714,0.8785714286,3.4
Paro,2014,3,17.5,2.032258065,59.74193548,1.122580645,15.8
Paro,2014,4,20.25,4.6,51.33333333,1.12,11.8
Paro,2014,5,22.17741935,9.983870968,56.58064516,1.167741935,106.8
Paro,2014,6,24.16666667,13.53,70.96666667,0.9266666667,82.6
Paro,2014,7,24.4516129,14.64516129,70.12903226,0.7516129032,74
Paro,2014,8,23.51612903,14.01612903,74.67741935,0.7612903226,125.2
Paro,2014,9,21.71666667,12.66666667,74.33333333,0.7433333333,102.2
Paro,2014,10,20.12903226,6.612903226,66.32258065,0.7548387097,20.4
Paro,2014,11,17,3,68.03333333,0.7933333333,0
Paro,2014,12,14.98387097,-0.9193548387,73.61290323,0.6322580645,13.4
Paro,2015,1,13.83870968,-3.983870968,69,0.7516129032,8
Paro,2015,2,15.01785714,-0.5714285714,66.21428571,1.089285714,12.2
Paro,2015,3,18.03225806,2.5,61.48387097,1.096774194,26.2
Paro,2015,4,18.46666667,5.85,63.8,1.02,78
Paro,2015,5,22.53225806,10.19354839,59.41935484,1.125806452,42.6
Paro,2015,6,22.93333333,13.26666667,67.36666667,0.8633333333,114
Paro,2015,7,23.43548387,13.56451613,72.74193548,0.7677419355,158.66
Paro,2015,8,23.09677419,13.67741935,76.41935484,0.8903225806,80.1
Paro,2015,9,22.20689655,13.15517241,72.34482759,0.5965517241,74
Paro,2015,10,20.9516129,7.096774194,64.32258065,0.7161290323,27
Paro,2015,11,17.63333333,2.65,59.73333333,0.6833333333,3.8
Paro,2015,12,13.46774194,-3.258064516,63.16129032,0.7612903226,0
Paro,2016,1,11.87096774,-2.593548387,67.4516129,0.9322580645,9.8
Paro,2016,2,15.55172414,0.8793103448,62.89655172,1.120689655,0.4
Paro,2016,3,17.87096774,2.906451613,63.87096774,1.261290323,42.6
Paro,2016,4,22.31666667,6.966666667,62.66666667,0.4566666667,12.2
Paro,2016,5,21.46774194,9.419354839,66.09677419,0.9387096774,85.2
Paro,2016,6,24.7,13.23333333,65.73333333,0.91,51.5
Paro,2016,7,22.64516129,14.16129032,81.83870968,0.6225806452,229
Paro,2016,8,25.46774194,13.80645161,68.12903226,0.864516129,65.7
Paro,2016,9,21.36666667,13.03333333,76.2,0.5,122.1
Paro,2016,10,19.35483871,8.016129032,74.41935484,0.6,79.3
Paro,2016,11,18.53333333,1.116666667,59.76666667,0.64,0
Paro,2016,12,16.16129032,-1.596774194,61.38709677,0.564516129,0
Paro,2017,1,13.24193548,-4.65,63.87096774,0.3064516129,6.2
Paro,2017,2,16.07142857,-0.4464285714,56.75,1.053571429,0
Paro,2017,3,15.20967742,2.258064516,57.25806452,1.108387097,21.7
Paro,2017,4,20.16666667,5.433333333,61.23333333,1.1331,60.8
Paro,2017,5,21.32258065,9.338709677,60.67741935,0.9495806452,51.4
Paro,2017,6,24.65,12.86666667,57.83333333,0.89,34.1
Paro,2017,7,24.18064516,14.27419355,68.16129032,0.6322580645,100.7
Paro,2017,8,24.5483871,14.14516129,72.64516129,0.6322580645,68.8
Paro,2017,9,24.16666667,13.61666667,72.4,0.6833333333,39.2
Paro,2017,10,22.33870968,8.967741935,65.4516129,0.7,6.4
Paro,2017,11,18.56666667,0,58.13333333,0.7633333333,0.4
Paro,2017,12,17.72580645,-2.532258065,66.19354839,0.5764516129,0
Paro,2018,1,13.93548387,-3.419354839,70.77419355,0.8258064516,2
Paro,2018,2,16.01785714,-0.9107142857,64.42857143,1.185714286,0
Paro,2018,3,17.40322581,3,59.22580645,1.24516129,22.6
Paro,2018,4,19.25,6.033333333,59.76666667,1.109,17.2
Paro,2018,5,20.5483871,9.532258065,68.58064516,0.8038709677,41.2
Paro,2018,6,25.13333333,13.06666667,67.93333333,0.9389333333,39.6
Paro,2018,7,25.74193548,14.17741935,67.70967742,0.8328387097,87
Paro,2018,8,24.87096774,13.98387097,70.48387097,0.6226129032,71.2
Paro,2018,9,24.38333333,12.71666667,62.33333333,0.8376333333,17.2
Paro,2018,10,20.24193548,4.951612903,62.4516129,0.9580645161,0.6
Paro,2018,11,17.5,-0.1166666667,59.96666667,0.9431666667,0
Paro,2018,12,12.32258065,-3.64516129,67.70967742,0.6970645161,14.4
Paro,2019,1,11.69354839,-3.822580645,76.29032258,0.8312903226,0
Paro,2019,2,13.5,-0.4821428571,78.5,0.9542857143,34.4
Paro,2019,3,15.77419355,1.564516129,69.32258065,1.26483871,24.2
Paro,2019,4,19.75,6.133333333,61.03333333,1.154333333,18.2
Paro,2019,5,22.4516129,10.08064516,55.16129032,1.192258065,28
Paro,2019,6,24.9,12.35,60.6,1.035666667,56.4
Paro,2019,7,25.17741935,13.87096774,72.87096774,0.5125806452,104.4
Paro,2019,8,26.08064516,14.19354839,69.25806452,0.8080645161,69.4
Paro,2019,9,22.91666667,13.35,76.83333333,0.5151724138,73.8
Paro,2019,10,20.91935484,7.596774194,66.35483871,0.7629032258,3.8
Paro,2019,11,19.75,3.45,60.26666667,0.807,0
Paro,2019,12,12.79032258,-3.2,76.06451613,0.8203225806,10.4
Paro,2020,1,10.61111111,-3.517857143,75.32142857,0.7822222222,9.1
Paro,2020,2,13.76,0.5208333333,71.20833333,1.071666667,10.8
Paro,2020,3,17.37096774,0.01612903226,63.41935484,1.20516129,9.8
Paro,2020,4,18.65,5.25,64.6,1.071333333,48.9
Paro,2020,5,20.25806452,9.903225806,66.90322581,0.9906451613,57.4
Paro,2020,6,23.23333333,13.61666667,71.2,0.7373333333,83.6
Paro,2020,7,22.56451613,14.40322581,78.12903226,0.5225806452,71.7
Paro,2020,8,25.06451613,14.30645161,75.25806452,0.7774193548,96
Paro,2020,9,22.36666667,13.86666667,77.3,0.5356666667,60.8
Paro,2020,10,22.48387097,9.951612903,72.35483871,0.7006451613,24.6
Paro,2020,11,17.33333333,-0.1,67.86666667,0.7613333333,0
Paro,2020,12,14,-1.683333333,67.46666667,0.7243333333,0
Paro,2021,1,14.62903226,0.2419354839,68.64516129,0.8735483871,0
Paro,2021,2,14.46428571,-0.8035714286,69.35714286,1.036785714,0.2
Paro,2021,3,16.85483871,2.758064516,70.77419355,1.041935484,15.4
Paro,2021,4,19.95,4.15,62.1,1.185666667,30.8
Paro,2021,5,21,10.30645161,66.06451613,0.9051612903,37.4
Paro,2021,6,24.55,13.85,69.33333333,0.766,75
Paro,2021,7,24.83870968,14.33870968,74.80645161,0.6222580645,93.1
Paro,2021,8,23.5,14.22580645,79.74193548,0.5616129032,62.5
Paro,2021,9,24.11666667,13.21666667,76.76666667,0.61,70.8
Paro,2021,10,20.68387097,10.08064516,81.16129032,0.6032258065,155.7
Paro,2021,11,17.12068966,2.568965517,74.62068966,0.7924137931,0
Paro,2021,12,12.37096774,-0.564516129,72.64516129,0.665483871,10
Pemagatshel,2000,1,16.6,5.4,76,0.62,0
Pemagatshel,2000,2,16.5,4.9,67,0.53,20.4
Pemagatshel,2000,3,18.7,8.9,70,0.98,35.3
Pemagatshel,2000,4,22.9,12.9,75,0.66,50.2
Pemagatshel,2000,5,25.1,15.7,80,0.61,117.7
Pemagatshel,2000,6,26.1,17.5,88,0.43,121.2
Pemagatshel,2000,7,25.4,18.2,86,0.34,147.6
Pemagatshel,2000,8,25.5,17.6,89,0.19,655
Pemagatshel,2000,9,25.7,16.6,84,0.3,151.4
Pemagatshel,2000,10,26,13.4,71,0.41,12
Pemagatshel,2000,11,20.9,10.3,82,0.5,6
Pemagatshel,2000,12,18.2,6.9,74,0.63,0
Pemagatshel,2001,1,17.1,5,78,0.5,5.5
Pemagatshel,2001,2,18.7,6.8,74,0.61,1.2
Pemagatshel,2001,3,24.7,12.3,85,0.69,429.8
Pemagatshel,2001,4,24.7,12,71,0.69,199.6
Pemagatshel,2001,5,24.8,15.1,84,0.55,432.4
Pemagatshel,2001,6,28.4,17.2,84,0.34,296.3
Pemagatshel,2001,7,30.6,18.3,86,0.35,265.6
Pemagatshel,2001,8,30,18.3,83,0.36,268.1
Pemagatshel,2001,9,29.1,17.3,87,0.39,139.6
Pemagatshel,2001,10,27.5,14.2,80,0.49,55.9
Pemagatshel,2001,11,26.1,10.8,76,0.52,0
Pemagatshel,2001,12,23.4,6.6,71,0.4,10.6
Pemagatshel,2002,1,20.7,5.6,70,0.42,0
Pemagatshel,2002,2,21.6,8.1,71,0.67,8.8
Pemagatshel,2002,3,22.8,12.4,70,0.65,62.9
Pemagatshel,2002,4,24.4,12.1,77,0.63,129
Pemagatshel,2002,5,26.9,15.9,81,0.58,71.8
Pemagatshel,2002,6,27.4,16.5,85,0.46,352.2
Pemagatshel,2002,7,25.4,16.4,88,0.31,611.5
Pemagatshel,2002,8,26.6,14.9,88,0.27,161.5
Pemagatshel,2002,9,26,13,84,0.36,183.4
Pemagatshel,2002,10,22.8,11,77,0.42,24.2
Pemagatshel,2002,11,20.5,10.2,75,0.43,20.2
Pemagatshel,2002,12,18,8.8,80,0.39,13.1
Pemagatshel,2003,1,17.4,7.1,77,0.5387096774,10.4
Pemagatshel,2003,2,18.8,8.3,85,0.5642857143,65.6
Pemagatshel,2003,3,22.5,11.7,79,0.6483870968,165.4
Pemagatshel,2003,4,25,13.5,80,0.65,274
Pemagatshel,2003,5,25.8,14.7,78,0.535483871,79.4
Pemagatshel,2003,6,26.9,15.9,86,0.3566666667,331
Pemagatshel,2003,7,27.3,17.2,89,0.2419354839,616.4
Pemagatshel,2003,8,27.2,17.2,84,0.2322580645,208.5
Pemagatshel,2003,9,26.7,16.5,83,0.2310344828,112.6
Pemagatshel,2003,10,25.7,15,84,0.2965517241,306
Pemagatshel,2003,11,22.5,12.8,77,0.3333333333,0
Pemagatshel,2003,12,18.9,7,75,0.3935483871,4.2
Pemagatshel,2004,1,16.9,4.5,82,0.3709677419,12.2
Pemagatshel,2004,2,19.9,5.2,72,0.45,14.4
Pemagatshel,2004,3,20.7,9.3,76,0.6032258065,98.5
Pemagatshel,2004,4,22.5,12.7,81,0.71,277.2
Pemagatshel,2004,5,23.9,13.8,83,0.5161290323,304.1
Pemagatshel,2004,6,25.7,16.5,89,0.4633333333,470.5
Pemagatshel,2004,7,26.3,18,95,0.2816129032,717.5
Pemagatshel,2004,8,26.5,16.2,76,0.2516129032,73.2
Pemagatshel,2004,9,25.5,14.7,78,0.2506666667,133.4
Pemagatshel,2004,10,25.2,12,82,0.3748387097,199.3
Pemagatshel,2004,11,21.8,9.3,79,0.3726666667,1.8
Pemagatshel,2004,12,20,7.5,79,0.4674193548,3
Pemagatshel,2005,1,17.3,5.7,85,0.4290322581,30.2
Pemagatshel,2005,2,19.6,7.7,81,0.5517241379,45.6
Pemagatshel,2005,3,21.3,11.1,82,0.6677419355,85.6
Pemagatshel,2005,4,22.4,13.1,84,0.7166666667,204.4
Pemagatshel,2005,5,29.5,14.6,86,0.6193548387,150.1
Pemagatshel,2005,6,30.3,18.9,87,0.39,150.8
Pemagatshel,2005,7,32.9,18.9,90,0.2580645161,578.8
Pemagatshel,2005,8,26.5,19,89,0.2838709677,380.5
Pemagatshel,2005,9,26.7,18.3,86,0.2566666667,199.1
Pemagatshel,2005,10,22.7,13.3,82,0.4033333333,351.8
Pemagatshel,2005,11,20.5,9.3,78,0.3866666667,0
Pemagatshel,2005,12,19,6.6,77,0.3516129032,0
Pemagatshel,2006,1,17.9,6,81,,0
Pemagatshel,2006,2,18.6,9.9,81,,30.4
Pemagatshel,2006,3,18.7,10.7,65,0.78,30.6
Pemagatshel,2006,4,20.3,11.6,72,0.74,132.8
Pemagatshel,2006,5,22.5,15.3,72,0.62,160.7
Pemagatshel,2006,6,22.6,17,82,0.47,223.3
Pemagatshel,2006,7,23.9,18.2,83,0.43,209.4
Pemagatshel,2006,8,25.1,17.6,81,0.52,127.8
Pemagatshel,2006,9,23,16.5,82,0.46,343
Pemagatshel,2006,10,23,11.6,71,0.69,18.5
Pemagatshel,2006,11,18.5,8,70,0.61,60.1
Pemagatshel,2006,12,16.7,5.8,70,0.62,8.8
Pemagatshel,2007,1,14.5,3.6,68,0.62,0.8
Pemagatshel,2007,2,13.4,5.4,72,0.53,106.1
Pemagatshel,2007,3,18.2,8.6,63,0.98,28.6
Pemagatshel,2007,4,20.6,12.5,74,0.66,173.3
Pemagatshel,2007,5,23.2,15.1,74,0.61,81.4
Pemagatshel,2007,6,23.1,16.9,84,0.43,368.7
Pemagatshel,2007,7,22.7,17.8,88,0.34,775.8
Pemagatshel,2007,8,24.5,17.6,82,0.19,214.1
Pemagatshel,2007,9,24.1,16.2,77,0.3,322.1
Pemagatshel,2007,10,22.3,12.8,73,0.41,213.8
Pemagatshel,2007,11,19.9,8.3,63,0.5,10.1
Pemagatshel,2007,12,16.2,4,59,0.63,0
Pemagatshel,2008,1,13.5,3.7,64,0.5,39.1
Pemagatshel,2008,2,14.4,3,58,0.61,3.9
Pemagatshel,2008,3,18.6,9.4,67,0.69,75.7
Pemagatshel,2008,4,20.9,12.5,71,0.69,123.1
Pemagatshel,2008,5,22.6,14.1,77,0.55,58
Pemagatshel,2008,6,22.8,17.3,85,0.34,237.6
Pemagatshel,2008,7,23.5,17.8,85,0.35,331.7
Pemagatshel,2008,8,23.2,17.5,88,0.36,604.2
Pemagatshel,2008,9,24,16.3,80,0.39,123.4
Pemagatshel,2008,10,23,11.5,69,0.49,197.6
Pemagatshel,2008,11,20.9,7.1,61,0.52,0
Pemagatshel,2008,12,17.2,6.4,70,0.4,1
Pemagatshel,2009,1,15.8,5,70,0.42,0.5
Pemagatshel,2009,2,17.8,7.2,64,0.67,18
Pemagatshel,2009,3,20.1,8.3,58,0.65,49.4
Pemagatshel,2009,4,21.5,12.4,67,0.63,45.2
Pemagatshel,2009,5,22.3,14.1,76,0.58,264.2
Pemagatshel,2009,6,23.9,16.7,82,0.46,298
Pemagatshel,2009,7,24.2,17.7,86,0.31,439.3
Pemagatshel,2009,8,23.9,18.1,87,0.27,321.6
Pemagatshel,2009,9,24.9,16.5,79,0.36,109.9
Pemagatshel,2009,10,22.7,12.8,70,0.42,164.6
Pemagatshel,2009,11,19.7,7.8,70,0.43,1.4
Pemagatshel,2009,12,16.1,4.9,72,0.39,2
Pemagatshel,2010,1,17.14516129,3.693548387,62.67741935,0.5387096774,0
Pemagatshel,2010,2,16.85714286,5.125,59.14285714,0.5642857143,3
Pemagatshel,2010,3,19.83870968,10.22580645,68.06451613,0.6483870968,106.6
Pemagatshel,2010,4,21.67333333,12.81666667,73.53333333,0.65,209.6
Pemagatshel,2010,5,22.66129032,15.20967742,78.16129032,0.535483871,146.2
Pemagatshel,2010,6,23.45,17.1,84.23333333,0.3566666667,392.2
Pemagatshel,2010,7,23.5483871,17.61290323,85.32258065,0.2419354839,462.2
Pemagatshel,2010,8,24.91935484,17.72580645,83.58064516,0.2322580645,194
Pemagatshel,2010,9,24.1,16.86666667,82.86666667,0.2310344828,148.2
Pemagatshel,2010,10,22.77419355,13.41935484,75.32258065,0.2965517241,33.5
Pemagatshel,2010,11,19.5,9.45,67.63333333,0.3333333333,2.4
Pemagatshel,2010,12,16.88709677,5.5,62.61290323,0.3935483871,0
Pemagatshel,2011,1,13.59677419,2.758064516,65.58064516,0.3709677419,8.3
Pemagatshel,2011,2,17,6.053571429,61.53571429,0.45,20.2
Pemagatshel,2011,3,19.14516129,9.016129032,63.96774194,0.6032258065,52.6
Pemagatshel,2011,4,21.65,11.33333333,67.56666667,0.71,40.2
Pemagatshel,2011,5,23.20967742,14.88709677,75.5483871,0.5161290323,45
Pemagatshel,2011,6,24.95,17.5,81.56666667,0.4633333333,185.4
Pemagatshel,2011,7,23.35483871,17.69354839,85.74193548,0.2816129032,343.4
Pemagatshel,2011,8,23.98387097,17.16129032,83.70967742,0.2516129032,141.6
Pemagatshel,2011,9,24.91666667,16.58333333,80.86666667,0.2506666667,117
Pemagatshel,2011,10,23.88709677,12.25806452,70.12903226,0.3748387097,0.2
Pemagatshel,2011,11,18.83333333,7.883333333,65.9,0.3726666667,8.8
Pemagatshel,2011,12,16.69354839,5.532258065,61.35483871,0.4674193548,0.2
Pemagatshel,2012,1,13.41935484,2.290322581,64.22580645,0.4290322581,17.8
Pemagatshel,2012,2,16.20689655,5.534482759,58.27586207,0.5517241379,11.2
Pemagatshel,2012,3,19.0483871,8.290322581,54.12903226,0.6677419355,31.2
Pemagatshel,2012,4,20.58333333,12.08333333,68.23333333,0.7166666667,128.3
Pemagatshel,2012,5,24.11290323,14.38709677,66.09677419,0.6193548387,37.7
Pemagatshel,2012,6,23.11666667,17.35,83.5,0.39,600.8
Pemagatshel,2012,7,23.08064516,17.70967742,86.16129032,0.2580645161,512.9
Pemagatshel,2012,8,24.90322581,17.56451613,82.09677419,0.2838709677,221
Pemagatshel,2012,9,23.26666667,16.4,82.53333333,0.2566666667,299.8
Pemagatshel,2012,10,22.08064516,11.32258065,67.64516129,0.4033333333,20.4
Pemagatshel,2012,11,19.55,6.816666667,57.53333333,0.3866666667,0
Pemagatshel,2012,12,15.79032258,5.112903226,64.22580645,0.3516129032,0
Pemagatshel,2013,1,14.82258065,3.161290323,54.87096774,0.4225806452,0
Pemagatshel,2013,2,18.42592593,6.62962963,54.07407407,0.5037037037,48
Pemagatshel,2013,3,20.56451613,9.306451613,61.22580645,0.5387096774,89.6
Pemagatshel,2013,4,20.05,11.6,67.16666667,0.4633333333,70.7
Pemagatshel,2013,5,22.29032258,14.58064516,79.77419355,0.3419354839,226.1
Pemagatshel,2013,6,24.53333333,17.51666667,79.7,0.2933333333,272
Pemagatshel,2013,7,23.5483871,17.77419355,84.41935484,0.235483871,336.2
Pemagatshel,2013,8,23.9516129,17.67741935,83.83870968,0.2677419355,176.2
Pemagatshel,2013,9,24.86666667,15.95,79.7,0.3333333333,192.6
Pemagatshel,2013,10,22.85483871,12.88709677,74.22580645,0.3903225806,48.9
Pemagatshel,2013,11,20.25,7.4,54.96666667,0.5433333333,3.8
Pemagatshel,2013,12,16.16129032,4.322580645,65.06451613,0.4612903226,1.6
Pemagatshel,2014,1,15.56451613,4.035483871,65.09677419,0.5096774194,0
